time;Скорость приборная;Положение ручки управления по тангажу;РУД левого двигателя;РУД правого двигателя;Форсаж левого двигателя;Форсаж правого двигателя;Правая стойка шасси выпущена;Левая стойка шасси выпущена;Передняя стойка шасси выпущена
T;V;LT;RA;RB;FA;FB;SHR;SHL;SHN
10:57:21.000;925.64;-0.83;46.41;45.89;0;0;0;0;0
10:57:22.000;925.64;-0.83;46.41;44.04;0;0;0;0;0
10:57:23.000;925.64;-0.83;46.87;44.50;0;0;0;0;0
10:57:24.000;925.64;-0.83;47.32;44.96;0;0;0;0;0
10:57:25.000;925.64;-0.83;47.78;44.50;0;0;0;0;0
10:57:26.000;930.77;-0.41;46.41;44.50;0;0;0;0;0
10:57:27.000;925.64;-1.45;46.41;43.58;0;0;0;0;0
10:57:28.000;925.64;-0.83;47.32;44.50;0;0;0;0;0
10:57:29.000;920.51;-1.03;46.87;44.96;0;0;0;0;0
10:57:30.000;920.51;-1.45;46.87;44.96;0;0;0;0;0
10:57:31.000;920.51;-1.24;46.87;44.50;0;0;0;0;0
10:57:32.000;920.51;-1.03;46.41;44.04;0;0;0;0;0
10:57:33.000;920.51;-1.03;46.41;44.50;0;0;0;0;0
10:57:34.000;920.51;-0.41;46.41;44.04;0;0;0;0;0
10:57:35.000;920.51;-0.41;46.41;44.50;0;0;0;0;0
10:57:36.000;920.51;-0.41;46.87;44.50;0;0;0;0;0
10:57:37.000;920.51;-0.41;46.87;45.42;0;0;0;0;0
10:57:38.000;920.51;-0.41;46.87;43.58;0;0;0;0;0
10:57:39.000;920.51;-0.41;46.41;45.42;0;0;0;0;0
10:57:40.000;920.51;-0.41;47.32;45.42;0;0;0;0;0
10:57:41.000;920.51;-0.41;47.78;45.42;0;0;0;0;0
10:57:42.000;920.51;-0.41;46.41;44.96;0;0;0;0;0
10:57:43.000;920.51;-0.41;45.96;44.50;0;0;0;0;0
10:57:44.000;920.51;-0.41;46.87;44.04;0;0;0;0;0
10:57:45.000;920.51;-1.03;47.78;44.96;0;0;0;0;0
10:57:46.000;920.51;-1.03;46.87;44.96;0;0;0;0;0
10:57:47.000;925.64;-1.03;46.41;44.96;0;0;0;0;0
10:57:48.000;920.51;-1.03;46.41;44.50;0;0;0;0;0
10:57:49.000;920.51;-0.83;46.41;44.50;0;0;0;0;0
10:57:50.000;920.51;-0.41;46.41;44.96;0;0;0;0;0
10:57:51.000;920.51;-0.41;43.22;42.19;0;0;0;0;0
10:57:52.000;920.51;-0.41;38.67;37.57;0;0;0;0;0
10:57:53.000;920.51;-0.41;34.12;34.80;0;0;0;0;0
10:57:54.000;920.51;-0.41;30.93;31.10;0;0;0;0;0
10:57:55.000;910.26;-1.03;30.02;31.10;0;0;0;0;0
10:57:56.000;905.13;-1.45;30.02;30.64;0;0;0;0;0
10:57:57.000;905.13;-1.45;30.93;30.17;0;0;0;0;0
10:57:58.000;892.31;-1.45;30.93;30.64;0;0;0;0;0
10:57:59.000;892.31;-1.45;31.39;30.17;0;0;0;0;0
10:58:00.000;892.31;-1.45;30.93;31.10;0;0;0;0;0
10:58:01.000;876.92;-1.45;30.93;30.64;0;0;0;0;0
10:58:02.000;869.23;-1.45;30.93;30.17;0;0;0;0;0
10:58:03.000;853.85;-1.45;30.48;31.10;0;0;0;0;0
10:58:04.000;853.85;-1.45;30.93;30.17;0;0;0;0;0
10:58:05.000;853.85;-1.45;30.48;32.95;0;0;0;0;0
10:58:06.000;853.85;-1.86;30.93;30.64;0;0;0;0;0
10:58:07.000;846.15;-1.86;30.48;31.10;0;0;0;0;0
10:58:08.000;846.15;-1.86;30.48;30.64;0;0;0;0;0
10:58:09.000;838.46;-1.65;30.93;31.10;0;0;0;0;0
10:58:10.000;830.77;-1.86;30.93;31.10;0;0;0;0;0
10:58:11.000;830.77;-2.07;30.48;30.17;0;0;0;0;0
10:58:12.000;830.77;-2.07;30.48;30.64;0;0;0;0;0
10:58:13.000;815.38;-1.86;30.93;30.64;0;0;0;0;0
10:58:14.000;815.38;-1.86;30.93;31.10;0;0;0;0;0
10:58:15.000;807.69;-1.86;30.93;31.56;0;0;0;0;0
10:58:16.000;807.69;-2.07;30.48;31.10;0;0;0;0;0
10:58:17.000;807.69;-2.27;30.93;31.10;0;0;0;0;0
10:58:18.000;792.31;-2.48;30.48;31.10;0;0;0;0;0
10:58:19.000;792.31;-1.65;30.93;30.64;0;0;0;0;0
10:58:20.000;792.31;-3.72;30.93;30.64;0;0;0;0;0
10:58:21.000;792.31;-3.31;30.48;31.56;0;0;0;0;0
10:58:22.000;776.92;-2.48;30.93;31.10;0;0;0;0;0
10:58:23.000;776.92;-2.48;30.93;31.10;0;0;0;0;0
10:58:24.000;769.23;-2.48;30.02;31.56;0;0;0;0;0
10:58:25.000;769.23;-2.48;30.93;31.10;0;0;0;0;0
10:58:26.000;769.23;-2.48;30.93;30.64;0;0;0;0;0
10:58:27.000;769.23;-2.48;30.93;31.10;0;0;0;0;0
10:58:28.000;769.23;-2.89;30.48;30.64;0;0;0;0;0
10:58:29.000;753.85;-2.89;30.48;31.56;0;0;0;0;0
10:58:30.000;753.85;-2.89;30.48;31.10;0;0;0;0;0
10:58:31.000;753.85;-3.72;30.93;31.10;0;0;0;0;0
10:58:32.000;753.85;-3.93;30.48;31.10;0;0;0;0;0
10:58:33.000;753.85;-3.72;30.48;31.10;0;0;0;0;0
10:58:34.000;738.46;-3.72;30.48;31.10;0;0;0;0;0
10:58:35.000;738.46;-3.31;30.48;31.10;0;0;0;0;0
10:58:36.000;730.77;-3.31;30.93;31.10;0;0;0;0;0
10:58:37.000;730.77;-3.72;30.48;31.10;0;0;0;0;0
10:58:38.000;730.77;-6.20;30.93;30.64;0;0;0;0;0
10:58:39.000;715.38;-5.17;30.48;31.10;0;0;0;0;0
10:58:40.000;707.69;-3.72;30.93;31.56;0;0;0;0;0
10:58:41.000;707.69;-3.31;30.93;31.10;0;0;0;0;0
10:58:42.000;707.69;-3.31;30.93;30.17;0;0;0;0;0
10:58:43.000;689.47;-3.72;30.48;31.56;0;0;0;0;0
10:58:44.000;689.47;-3.93;30.93;31.10;0;0;0;0;0
10:58:45.000;689.47;-4.75;30.93;31.10;0;0;0;0;0
10:58:46.000;689.47;-4.55;30.93;31.10;0;0;0;0;0
10:58:47.000;689.47;-4.34;30.48;31.10;0;0;0;0;0
10:58:48.000;668.42;-4.55;30.48;30.64;0;0;0;0;0
10:58:49.000;657.89;-4.55;30.48;31.10;0;0;0;0;0
10:58:50.000;657.89;-4.75;30.48;30.64;0;0;0;0;0
10:58:51.000;657.89;-4.75;30.93;31.10;0;0;0;0;0
10:58:52.000;657.89;-4.34;30.93;30.64;0;0;0;0;0
10:58:53.000;657.89;-4.55;30.48;31.10;0;0;0;0;0
10:58:54.000;657.89;-4.34;30.93;31.10;0;0;0;0;0
10:58:55.000;657.89;-4.75;30.93;31.10;0;0;0;0;0
10:58:56.000;657.89;-4.96;30.48;31.10;0;0;0;0;0
10:58:57.000;636.84;-4.75;30.48;31.10;0;0;0;0;0
10:58:58.000;636.84;-4.75;30.93;30.64;0;0;0;0;0
10:58:59.000;636.84;-5.17;29.57;30.64;0;0;0;0;0
10:59:00.000;636.84;-4.75;30.48;31.10;0;0;0;0;0
10:59:01.000;636.84;-3.72;30.93;31.10;0;0;0;0;0
10:59:02.000;636.84;-3.93;30.48;30.64;0;0;0;0;0
10:59:03.000;636.84;-3.93;30.02;31.10;0;0;1;0;1
10:59:04.000;636.84;-2.89;30.48;31.10;0;0;0;0;0
10:59:05.000;636.84;-1.65;30.93;31.10;0;0;0;0;0
10:59:06.000;636.84;-2.48;30.93;31.10;0;0;0;0;0
10:59:07.000;636.84;-1.86;30.93;30.17;0;0;0;0;0
10:59:08.000;636.84;-1.03;30.93;31.10;0;0;0;0;0
10:59:09.000;636.84;-1.45;30.93;31.10;0;0;0;0;0
10:59:10.000;636.84;-2.27;30.48;31.10;0;0;0;0;0
10:59:11.000;615.79;-2.48;30.48;30.64;0;0;0;0;0
10:59:12.000;605.26;-2.89;30.93;31.10;0;0;0;0;0
10:59:13.000;605.26;-2.48;30.93;31.10;0;0;0;0;0
10:59:14.000;605.26;-2.89;30.93;31.10;0;0;0;0;0
10:59:15.000;605.26;-3.10;30.48;30.17;0;0;0;0;0
10:59:16.000;605.26;-3.51;30.93;31.10;0;0;0;0;0
10:59:17.000;605.26;-3.72;30.93;31.10;0;0;0;0;0
10:59:18.000;584.21;-3.31;30.48;31.10;0;0;0;0;0
10:59:19.000;584.21;-3.31;30.93;31.10;0;0;0;0;0
10:59:20.000;584.21;-3.31;30.93;31.10;0;0;0;0;0
10:59:21.000;584.21;-3.31;30.48;30.17;0;0;0;0;0
10:59:22.000;573.68;-3.72;30.93;30.17;0;0;0;0;0
10:59:23.000;573.68;-3.51;30.48;31.10;0;0;0;0;0
10:59:24.000;573.68;-3.31;30.93;31.10;0;0;0;0;0
10:59:25.000;573.68;-3.93;30.93;31.10;0;0;0;0;0
10:59:26.000;573.68;-3.93;30.48;31.10;0;0;0;0;0
10:59:27.000;584.21;-3.72;30.02;30.64;0;0;0;0;0
10:59:28.000;573.68;-3.72;30.02;30.64;0;0;0;0;0
10:59:29.000;573.68;-3.51;30.93;31.10;0;0;0;0;0
10:59:30.000;573.68;-3.31;29.11;30.64;0;0;0;0;0
10:59:31.000;573.68;-3.31;27.75;29.71;0;0;0;0;0
10:59:32.000;584.21;-3.31;27.29;28.79;0;0;0;0;0
10:59:33.000;573.68;-3.72;27.29;28.79;0;0;0;0;0
10:59:34.000;573.68;-3.72;27.29;28.79;0;0;0;0;0
10:59:35.000;573.68;-3.72;27.29;27.86;0;0;0;0;0
10:59:36.000;573.68;-3.72;27.29;27.86;0;0;0;0;0
10:59:37.000;573.68;-3.72;26.84;27.86;0;0;0;0;0
10:59:38.000;573.68;-3.72;26.84;28.79;0;0;0;0;0
10:59:39.000;573.68;-3.31;27.29;27.86;0;0;0;0;0
10:59:40.000;573.68;-2.89;27.29;27.86;0;0;0;0;0
10:59:41.000;573.68;-2.27;27.29;28.79;0;0;0;0;0
10:59:42.000;573.68;-2.48;27.29;27.86;0;0;0;0;0
10:59:43.000;573.68;-3.31;27.29;27.86;0;0;0;0;0
10:59:44.000;584.21;-3.72;27.29;28.33;0;0;0;0;0
10:59:45.000;573.68;-4.13;27.29;28.79;0;0;0;0;0
10:59:46.000;552.63;-6.41;27.29;28.79;0;0;0;0;0
10:59:47.000;552.63;-5.17;27.29;28.79;0;0;0;0;0
10:59:48.000;552.63;-4.75;27.29;27.86;0;0;0;0;0
10:59:49.000;552.63;-3.93;27.29;27.40;0;0;0;0;0
10:59:50.000;552.63;-3.72;27.29;27.86;0;0;0;0;0
10:59:51.000;552.63;-3.72;27.29;28.79;0;0;0;0;0
10:59:52.000;552.63;-4.13;27.29;27.86;0;0;0;0;0
10:59:53.000;531.58;-2.48;27.29;27.86;0;0;0;0;0
10:59:54.000;531.58;-2.48;27.29;27.86;0;0;0;0;0
10:59:55.000;521.05;-2.89;27.29;27.86;0;0;0;0;0
10:59:56.000;521.05;-2.89;27.29;27.86;0;0;0;0;0
10:59:57.000;521.05;-3.10;27.29;28.33;0;0;0;0;0
10:59:58.000;521.05;-3.31;27.29;27.86;0;0;0;0;0
10:59:59.000;521.05;-3.72;27.29;27.86;0;0;0;0;0
11:00:00.000;521.05;-3.31;27.29;28.79;0;0;0;0;0
11:00:01.000;521.05;-3.31;27.29;28.33;0;0;0;0;0
11:00:02.000;521.05;-3.72;27.29;27.86;0;0;0;0;0
11:00:03.000;521.05;-2.48;27.29;27.86;0;0;0;0;0
11:00:04.000;521.05;-3.31;27.75;28.79;0;0;0;0;0
11:00:05.000;521.05;-2.89;27.29;27.86;0;0;0;0;0
11:00:06.000;521.05;-2.89;27.29;27.86;0;0;0;0;0
11:00:07.000;521.05;-2.89;27.29;27.86;0;0;0;0;0
11:00:08.000;521.05;-2.27;27.29;27.86;0;0;0;0;0
11:00:09.000;521.05;-2.48;27.29;27.86;0;0;0;0;0
11:00:10.000;521.05;-2.89;27.29;27.86;0;0;0;0;0
11:00:11.000;521.05;-4.34;27.75;28.79;0;0;0;0;0
11:00:12.000;521.05;-3.72;27.75;28.79;0;0;0;0;0
11:00:13.000;521.05;-4.34;27.29;27.86;0;0;0;0;0
11:00:14.000;521.05;-2.07;27.29;27.86;0;0;0;0;0
11:00:15.000;521.05;-2.89;27.29;28.79;0;0;0;0;0
11:00:16.000;521.05;-2.89;27.75;28.33;0;0;0;0;0
11:00:17.000;500.00;-2.89;27.75;28.79;0;0;0;0;0
11:00:18.000;500.00;-3.72;27.29;28.79;0;0;0;0;0
11:00:19.000;500.00;-4.34;27.29;28.79;0;0;0;0;0
11:00:20.000;500.00;-3.31;30.48;29.71;0;0;0;0;0
11:00:21.000;500.00;-3.31;30.93;31.10;0;0;0;0;0
11:00:22.000;500.00;-2.48;30.93;31.56;0;0;0;0;0
11:00:23.000;500.00;-2.89;30.48;30.17;0;0;0;0;0
11:00:24.000;500.00;-2.48;30.48;30.17;0;0;0;0;0
11:00:25.000;500.00;-2.48;30.93;30.17;0;0;0;0;0
11:00:26.000;500.00;-2.48;30.93;30.17;0;0;0;0;0
11:00:27.000;500.00;-2.07;30.48;30.64;0;0;0;0;0
11:00:28.000;500.00;-2.48;30.93;30.64;0;0;0;0;0
11:00:29.000;500.00;-2.89;30.93;30.64;0;0;0;0;0
11:00:30.000;500.00;-4.13;30.93;30.17;0;0;0;0;0
11:00:31.000;500.00;-3.31;30.93;30.17;0;0;0;0;0
11:00:32.000;500.00;-3.31;30.93;30.64;0;0;0;0;0
11:00:33.000;500.00;-3.31;30.93;30.17;0;0;0;0;0
11:00:34.000;500.00;-2.89;30.93;31.10;0;0;0;0;0
11:00:35.000;500.00;-2.89;35.49;34.80;0;0;0;0;0
11:00:36.000;500.00;-3.31;35.03;34.80;0;0;0;0;0
11:00:37.000;500.00;-3.31;35.03;34.80;0;0;0;0;0
11:00:38.000;500.00;-3.72;34.57;34.33;0;0;0;0;0
11:00:39.000;500.00;-3.72;34.57;34.33;0;0;0;0;0
11:00:40.000;500.00;-3.72;34.57;34.80;0;0;0;0;0
11:00:41.000;500.00;-3.72;34.57;34.80;0;0;0;0;0
11:00:42.000;500.00;-3.72;34.57;33.87;0;0;0;0;0
11:00:43.000;500.00;-3.93;34.57;34.80;0;0;0;0;0
11:00:44.000;500.00;-4.34;34.12;33.87;0;0;0;0;0
11:00:45.000;500.00;-4.55;32.30;32.95;0;0;0;0;0
11:00:46.000;500.00;-4.55;32.30;32.95;0;0;0;0;0
11:00:47.000;500.00;-4.55;31.84;32.95;0;0;0;0;0
11:00:48.000;500.00;-4.34;31.84;32.48;0;0;0;0;0
11:00:49.000;500.00;-4.34;31.84;32.02;0;0;0;0;0
11:00:50.000;500.00;-4.34;31.84;32.02;0;0;0;0;0
11:00:51.000;500.00;-3.72;31.84;32.02;0;0;0;0;0
11:00:52.000;500.00;-3.72;32.30;32.48;0;0;0;0;0
11:00:53.000;500.00;-3.93;31.84;32.02;0;0;0;0;0
11:00:54.000;475.00;-3.72;31.84;32.02;0;0;0;0;0
11:00:55.000;475.00;-3.72;31.84;32.02;0;0;0;0;0
11:00:56.000;475.00;-3.93;32.30;32.02;0;0;0;0;0
11:00:57.000;462.50;-4.13;31.84;32.02;0;0;0;0;0
11:00:58.000;462.50;-3.31;31.84;32.02;0;0;0;0;0
11:00:59.000;462.50;-3.72;32.30;32.02;0;0;0;0;0
11:01:00.000;462.50;-3.10;32.30;32.02;0;0;0;0;0
11:01:01.000;462.50;-3.93;31.84;32.02;0;0;0;0;1
11:01:02.000;462.50;-4.75;31.84;32.02;0;0;0;0;1
11:01:03.000;462.50;-5.99;31.84;32.02;0;0;0;0;1
11:01:04.000;462.50;-5.17;31.84;32.02;0;0;0;0;1
11:01:05.000;462.50;-5.99;31.84;32.02;0;0;0;0;1
11:01:06.000;462.50;-5.99;31.84;32.02;0;0;0;0;1
11:01:07.000;462.50;-6.82;31.84;32.02;0;0;1;1;1
11:01:08.000;462.50;-6.41;31.84;31.10;0;0;1;1;1
11:01:09.000;462.50;-6.41;31.84;31.10;0;0;1;1;1
11:01:10.000;462.50;-7.23;31.84;31.56;0;0;1;1;1
11:01:11.000;462.50;-6.82;31.84;30.64;0;0;1;1;1
11:01:12.000;462.50;-6.82;31.84;30.64;0;0;1;1;1
11:01:13.000;462.50;-7.03;31.84;31.10;0;0;1;1;1
11:01:14.000;462.50;-6.82;31.84;30.64;0;0;0;0;1
11:01:15.000;462.50;-5.17;31.84;30.64;0;0;1;1;1
11:01:16.000;462.50;-5.37;31.84;30.64;0;0;1;1;1
11:01:17.000;437.50;-5.17;31.84;31.10;0;0;1;1;1
11:01:18.000;437.50;-5.17;31.84;31.10;0;0;1;1;1
11:01:19.000;437.50;-3.51;31.84;30.17;0;0;1;1;1
11:01:20.000;437.50;-2.48;31.84;31.10;0;0;1;1;1
11:01:21.000;437.50;-4.55;31.84;31.10;0;0;1;1;1
11:01:22.000;437.50;-3.31;31.84;31.10;0;0;1;1;1
11:01:23.000;437.50;-4.55;31.84;31.10;0;0;1;1;1
11:01:24.000;437.50;-4.55;31.84;30.64;0;0;1;1;1
11:01:25.000;437.50;-7.44;32.30;31.56;0;0;1;1;1
11:01:26.000;437.50;-8.89;32.30;31.10;0;0;1;1;1
11:01:27.000;437.50;-7.44;31.84;31.10;0;0;1;1;1
11:01:28.000;437.50;-7.85;32.30;31.10;0;0;1;1;1
11:01:29.000;437.50;-7.44;32.75;31.10;0;0;1;1;1
11:01:30.000;437.50;-5.79;32.75;31.10;0;0;1;1;1
11:01:31.000;437.50;-7.85;32.75;31.10;0;0;1;1;1
11:01:32.000;437.50;-5.58;32.30;31.10;0;0;1;1;1
11:01:33.000;437.50;-8.89;31.84;31.10;0;0;1;1;1
11:01:34.000;437.50;-6.82;37.31;38.03;0;0;1;1;1
11:01:35.000;437.50;-7.23;37.31;37.57;0;0;1;1;1
11:01:36.000;437.50;-6.82;36.85;38.03;0;0;1;1;1
11:01:37.000;437.50;-5.37;36.85;38.03;0;0;1;1;1
11:01:38.000;412.50;-6.82;36.85;38.03;0;0;1;1;1
11:01:39.000;400.00;-6.61;36.85;38.03;0;0;1;1;1
11:01:40.000;400.00;-8.68;36.85;37.57;0;0;1;1;1
11:01:41.000;400.00;-7.23;36.85;38.03;0;0;1;1;1
11:01:42.000;437.50;-7.23;36.85;38.03;0;0;1;1;1
11:01:43.000;437.50;-7.44;36.85;38.03;0;0;1;1;1
11:01:44.000;437.50;-7.85;36.85;37.57;0;0;1;1;1
11:01:45.000;437.50;-7.23;36.85;38.03;0;0;1;1;1
11:01:46.000;437.50;-9.72;36.85;37.57;0;0;1;1;1
11:01:47.000;437.50;-7.85;37.31;38.03;0;0;1;1;1
11:01:48.000;437.50;-7.85;36.85;38.03;0;0;1;1;1
11:01:49.000;400.00;-7.65;36.85;38.03;0;0;1;1;1
11:01:50.000;400.00;-7.44;36.85;38.03;0;0;1;1;1
11:01:51.000;412.50;-6.82;36.85;37.57;0;0;1;1;1
11:01:52.000;400.00;-7.03;36.85;37.57;0;0;1;1;1
11:01:53.000;425.00;-9.09;36.85;38.03;0;0;1;1;1
11:01:54.000;400.00;-8.06;36.85;38.03;0;0;1;1;1
11:01:55.000;400.00;-8.68;36.85;37.57;0;0;1;1;1
11:01:56.000;400.00;-9.09;36.85;38.03;0;0;1;1;1
11:01:57.000;400.00;-6.82;36.85;38.03;0;0;1;1;1
11:01:58.000;400.00;-7.23;36.85;38.03;0;0;1;1;1
11:01:59.000;400.00;-6.82;41.40;40.34;0;0;1;1;1
11:02:00.000;400.00;-6.41;41.40;41.27;0;0;1;1;1
11:02:01.000;400.00;-6.61;40.49;40.80;0;0;1;1;1
11:02:02.000;400.00;-5.99;40.49;40.80;0;0;1;1;1
11:02:03.000;400.00;-6.61;40.04;40.80;0;0;1;1;1
11:02:04.000;400.00;-8.27;40.04;40.34;0;0;1;1;1
11:02:05.000;400.00;-7.44;40.04;40.34;0;0;1;1;1
11:02:06.000;400.00;-5.58;40.04;40.80;0;0;1;1;1
11:02:07.000;400.00;-6.61;40.04;40.34;0;0;1;1;1
11:02:08.000;400.00;-7.44;40.04;40.34;0;0;1;1;1
11:02:09.000;400.00;-7.44;40.04;40.34;0;0;1;1;1
11:02:10.000;400.00;-6.82;40.04;40.34;0;0;1;1;1
11:02:11.000;412.50;-7.44;40.04;40.80;0;0;1;1;1
11:02:12.000;400.00;-7.23;40.04;40.34;0;0;1;1;1
11:02:13.000;400.00;-7.85;39.58;41.27;0;0;1;1;1
11:02:14.000;425.00;-6.82;40.04;40.34;0;0;1;1;1
11:02:15.000;400.00;-6.41;40.04;40.34;0;0;1;1;1
11:02:16.000;400.00;-6.61;39.58;40.34;0;0;1;1;1
11:02:17.000;400.00;-7.03;39.58;40.34;0;0;1;1;1
11:02:18.000;400.00;-7.23;39.58;40.80;0;0;1;1;1
11:02:19.000;400.00;-6.82;39.58;40.34;0;0;1;1;1
11:02:20.000;400.00;-5.58;40.04;40.34;0;0;1;1;1
11:02:21.000;400.00;-6.82;39.58;40.34;0;0;1;1;1
11:02:22.000;425.00;-7.44;39.58;40.34;0;0;1;1;1
11:02:23.000;412.50;-5.58;39.58;40.34;0;0;1;1;1
11:02:24.000;437.50;-7.03;40.04;40.34;0;0;1;1;1
11:02:25.000;437.50;-4.75;39.58;40.34;0;0;1;1;1
11:02:26.000;437.50;-5.58;38.67;39.42;0;0;1;1;1
11:02:27.000;437.50;-4.55;38.67;38.95;0;0;1;1;1
11:02:28.000;437.50;-5.99;38.67;38.95;0;0;1;1;1
11:02:29.000;437.50;-6.82;38.22;39.42;0;0;1;1;1
11:02:30.000;437.50;-5.37;38.22;38.95;0;0;1;1;1
11:02:31.000;437.50;-6.41;38.67;39.42;0;0;1;1;1
11:02:32.000;437.50;-6.61;38.22;38.49;0;0;1;1;1
11:02:33.000;437.50;-6.41;35.94;36.18;0;0;1;1;1
11:02:34.000;437.50;-7.44;35.49;36.64;0;0;1;1;1
11:02:35.000;437.50;-7.23;35.49;34.80;0;0;1;1;1
11:02:36.000;437.50;-5.37;35.49;35.26;0;0;1;1;1
11:02:37.000;437.50;-7.23;35.49;34.80;0;0;1;1;1
11:02:38.000;437.50;-6.41;35.49;35.26;0;0;1;1;1
11:02:39.000;437.50;-7.23;35.49;34.80;0;0;1;1;1
11:02:40.000;437.50;-7.23;35.49;35.26;0;0;1;1;1
11:02:41.000;437.50;-7.23;35.49;34.80;0;0;1;1;1
11:02:42.000;437.50;-5.99;35.49;34.80;0;0;1;1;1
11:02:43.000;437.50;-6.41;35.49;34.80;0;0;1;1;1
11:02:44.000;437.50;-5.17;34.12;33.87;0;0;1;1;1
11:02:45.000;437.50;-7.23;34.57;34.33;0;0;1;1;1
11:02:46.000;437.50;-6.20;34.57;34.80;0;0;1;1;1
11:02:47.000;437.50;-7.85;34.12;34.33;0;0;1;1;1
11:02:48.000;437.50;-7.85;34.57;34.80;0;0;1;1;1
11:02:49.000;437.50;-9.09;34.57;34.33;0;0;1;1;1
11:02:50.000;437.50;-6.82;34.12;33.87;0;0;1;1;1
11:02:51.000;437.50;-7.23;34.12;33.87;0;0;1;1;1
11:02:52.000;437.50;-7.85;34.12;34.33;0;0;1;1;1
11:02:53.000;437.50;-8.27;34.57;34.80;0;0;1;1;1
11:02:54.000;437.50;-6.82;34.57;34.33;0;0;1;1;1
11:02:55.000;425.00;-7.65;34.57;33.87;0;0;1;1;1
11:02:56.000;437.50;-6.82;34.57;34.33;0;0;1;1;1
11:02:57.000;425.00;-7.44;34.57;34.80;0;0;1;1;1
11:02:58.000;425.00;-5.99;30.02;30.64;0;0;1;1;1
11:02:59.000;400.00;-6.82;29.11;30.64;0;0;1;1;1
11:03:00.000;400.00;-9.09;29.11;30.17;0;0;1;1;1
11:03:01.000;400.00;-9.09;30.02;30.17;0;0;1;1;1
11:03:02.000;400.00;-7.03;29.57;30.17;0;0;1;1;1
11:03:03.000;400.00;-8.89;30.02;30.64;0;0;1;1;1
11:03:04.000;400.00;-7.44;30.02;30.64;0;0;1;1;1
11:03:05.000;400.00;-10.13;29.57;30.64;0;0;1;1;1
11:03:06.000;400.00;-9.72;29.57;30.17;0;0;1;1;1
11:03:07.000;400.00;-7.65;30.02;30.17;0;0;1;1;1
11:03:08.000;400.00;-8.89;30.02;30.17;0;0;1;1;1
11:03:09.000;400.00;-9.30;29.57;30.17;0;0;1;1;1
11:03:10.000;400.00;-7.85;29.57;30.17;0;0;1;1;1
11:03:11.000;400.00;-9.09;29.57;30.17;0;0;1;1;1
11:03:12.000;400.00;-9.30;29.57;30.64;0;0;1;1;1
11:03:13.000;400.00;-4.75;29.57;30.17;0;0;1;1;1
11:03:14.000;400.00;-10.75;30.02;30.17;0;0;1;1;1
11:03:15.000;400.00;-9.92;29.57;30.64;0;0;1;1;1
11:03:16.000;400.00;-7.85;30.02;31.10;0;0;1;1;1
11:03:17.000;400.00;-10.34;30.93;32.02;0;0;1;1;1
11:03:18.000;400.00;-9.72;30.93;31.56;0;0;1;1;1
11:03:19.000;400.00;-10.96;30.93;32.02;0;0;1;1;1
11:03:20.000;400.00;-8.27;30.93;32.02;0;0;1;1;1
11:03:21.000;400.00;-12.20;30.93;32.02;0;0;1;1;1
11:03:22.000;400.00;-10.75;30.93;32.02;0;0;1;1;1
11:03:23.000;400.00;-9.09;30.48;32.02;0;0;1;1;1
11:03:24.000;400.00;-9.09;30.48;32.02;0;0;1;1;1
11:03:25.000;400.00;-7.44;30.93;32.02;0;0;1;1;1
11:03:26.000;400.00;-9.72;30.93;32.02;0;0;1;1;1
11:03:27.000;400.00;-8.89;30.48;32.02;0;0;1;1;1
11:03:28.000;400.00;-13.23;30.93;32.02;0;0;1;1;1
11:03:29.000;350.00;-11.16;30.48;32.02;0;0;1;1;1
11:03:30.000;350.00;-10.96;30.48;32.02;0;0;1;1;1
11:03:31.000;350.00;-9.92;30.93;32.02;0;0;1;1;1
11:03:32.000;350.00;-13.85;30.48;31.56;0;0;1;1;1
11:03:33.000;350.00;-9.92;30.93;32.02;0;0;1;1;1
11:03:34.000;325.00;-17.78;30.93;32.02;0;0;1;1;1
11:03:35.000;325.00;-15.71;30.48;32.02;0;0;1;1;1
11:03:36.000;325.00;-10.34;30.48;32.02;0;0;1;1;1
11:03:37.000;325.00;-13.23;21.83;22.78;0;0;1;1;1
11:03:38.000;325.00;-20.05;14.00;14.00;0;0;1;1;1
11:03:39.000;325.00;-21.70;14.50;14.92;0;0;1;1;1
11:03:40.000;325.00;-17.36;14.50;14.92;0;0;1;1;1
11:03:41.000;325.00;-19.64;14.50;14.92;0;0;1;1;1
11:03:42.000;325.00;-17.78;15.00;14.92;0;0;1;1;1
11:03:43.000;325.00;-11.37;15.00;14.46;0;0;1;1;1
11:03:44.000;325.00;-26.04;14.50;14.92;0;0;1;1;1
11:03:45.000;275.00;-17.16;15.00;14.92;0;0;1;1;1
11:03:46.000;275.00;-15.92;14.50;14.92;0;0;0;1;0
11:03:47.000;275.00;-19.84;15.00;14.46;0;0;1;1;1
11:03:48.000;275.00;-20.67;15.00;14.92;0;0;1;1;1
11:03:49.000;220.00;-23.56;15.00;14.46;0;0;1;1;1
11:03:50.000;220.00;-19.02;14.50;14.46;0;0;1;1;1
11:03:51.000;220.00;-8.27;14.50;14.92;0;0;1;1;1
11:03:52.000;220.00;-2.48;14.50;14.92;0;0;1;1;1
11:03:53.000;220.00;-1.86;14.50;14.46;0;0;1;1;1
11:03:54.000;220.00;-1.45;15.00;14.92;0;0;1;1;1
11:03:55.000;220.00;-1.45;15.46;14.92;0;0;1;1;1
